Congress,Directory,ID,Number,Subtype,Summary,Type,Version,to_use
113,./data/113/bills/hr/hr991/text-versions/ih,113_HR991_IH,HR991,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr1032/text-versions/ih,113_HR1032_IH,HR1032,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr4431/text-versions/ih,114_HR4431_IH,HR4431,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr2530/text-versions/ih,115_HR2530_IH,HR2530,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr5818/text-versions/ih,114_HR5818_IH,HR5818,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr3116/text-versions/ih,113_HR3116_IH,HR3116,HR,1,Bills,IH,1
114,./data/114/bills/s/s1084/text-versions/is,114_S1084_IS,S1084,S,1,Bills,IS,1
113,./data/113/bills/hr/hr3634/text-versions/ih,113_HR3634_IH,HR3634,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr1569/text-versions/ih,113_HR1569_IH,HR1569,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr2289/text-versions/ih,115_HR2289_IH,HR2289,HR,1,Bills,IH,1
115,./data/115/bills/s/s206/text-versions/is,115_S206_IS,S206,S,1,Bills,IS,1
114,./data/114/bills/s/s3198/text-versions/is,114_S3198_IS,S3198,S,1,Bills,IS,1
113,./data/113/bills/s/s2073/text-versions/is,113_S2073_IS,S2073,S,1,Bills,IS,1
113,./data/113/bills/hr/hr1526/text-versions/ih,113_HR1526_IH,HR1526,HR,1,Bills,IH,1
113,./data/113/bills/s/s147/text-versions/is,113_S147_IS,S147,S,1,Bills,IS,1
113,./data/113/bills/hr/hr2505/text-versions/ih,113_HR2505_IH,HR2505,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr5581/text-versions/ih,113_HR5581_IH,HR5581,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr1387/text-versions/ih,113_HR1387_IH,HR1387,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr1301/text-versions/ih,113_HR1301_IH,HR1301,HR,1,Bills,IH,1
114,./data/114/bills/s/s2928/text-versions/is,114_S2928_IS,S2928,S,1,Bills,IS,1
114,./data/114/bills/hr/hr1435/text-versions/ih,114_HR1435_IH,HR1435,HR,1,Bills,IH,1
114,./data/114/bills/s/s730/text-versions/is,114_S730_IS,S730,S,1,Bills,IS,1
113,./data/113/bills/s/s1933/text-versions/is,113_S1933_IS,S1933,S,1,Bills,IS,1
113,./data/113/bills/hr/hr1959/text-versions/ih,113_HR1959_IH,HR1959,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr3575/text-versions/ih,114_HR3575_IH,HR3575,HR,1,Bills,IH,1
113,./data/113/bills/s/s1946/text-versions/is,113_S1946_IS,S1946,S,1,Bills,IS,1
114,./data/114/bills/s/s3445/text-versions/is,114_S3445_IS,S3445,S,1,Bills,IS,1
115,./data/115/bills/hr/hr3096/text-versions/ih,115_HR3096_IH,HR3096,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr2840/text-versions/ih,114_HR2840_IH,HR2840,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr2929/text-versions/ih,114_HR2929_IH,HR2929,HR,1,Bills,IH,1
113,./data/113/bills/s/s126/text-versions/is,113_S126_IS,S126,S,1,Bills,IS,1
113,./data/113/bills/s/s1383/text-versions/is,113_S1383_IS,S1383,S,1,Bills,IS,1
115,./data/115/bills/s/s714/text-versions/is,115_S714_IS,S714,S,1,Bills,IS,1
113,./data/113/bills/hr/hr1407/text-versions/rh,113_HR1407_RH,HR1407,HR,1,Bills,RH,1
114,./data/114/bills/s/s2627/text-versions/is,114_S2627_IS,S2627,S,1,Bills,IS,1
115,./data/115/bills/s/s650/text-versions/is,115_S650_IS,S650,S,1,Bills,IS,1
113,./data/113/bills/s/s546/text-versions/is,113_S546_IS,S546,S,1,Bills,IS,1
113,./data/113/bills/hr/hr2225/text-versions/ih,113_HR2225_IH,HR2225,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr2221/text-versions/ih,114_HR2221_IH,HR2221,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr4651/text-versions/enr,113_HR4651_ENR,HR4651,HR,1,Bills,ENR,1
113,./data/113/bills/s/s1639/text-versions/is,113_S1639_IS,S1639,S,1,Bills,IS,1
114,./data/114/bills/s/s1863/text-versions/is,114_S1863_IS,S1863,S,1,Bills,IS,1
115,./data/115/bills/hr/hr976/text-versions/ih,115_HR976_IH,HR976,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr2072/text-versions/ih,114_HR2072_IH,HR2072,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr6072/text-versions/ih,114_HR6072_IH,HR6072,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr4255/text-versions/ih,114_HR4255_IH,HR4255,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr271/text-versions/ih,114_HR271_IH,HR271,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr2760/text-versions/ih,113_HR2760_IH,HR2760,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr3010/text-versions/ih,113_HR3010_IH,HR3010,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr6529/text-versions/ih,114_HR6529_IH,HR6529,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr5769/text-versions/ih,113_HR5769_IH,HR5769,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr2734/text-versions/ih,113_HR2734_IH,HR2734,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr3725/text-versions/ih,113_HR3725_IH,HR3725,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr401/text-versions/ih,115_HR401_IH,HR401,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr4217/text-versions/ih,113_HR4217_IH,HR4217,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr5584/text-versions/ih,113_HR5584_IH,HR5584,HR,1,Bills,IH,1
113,./data/113/bills/s/s2390/text-versions/is,113_S2390_IS,S2390,S,1,Bills,IS,1
114,./data/114/bills/s/s3435/text-versions/is,114_S3435_IS,S3435,S,1,Bills,IS,1
115,./data/115/bills/hr/hr2967/text-versions/ih,115_HR2967_IH,HR2967,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr1088/text-versions/ih,115_HR1088_IH,HR1088,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr2764/text-versions/ih,114_HR2764_IH,HR2764,HR,1,Bills,IH,1
113,./data/113/bills/s/s1226/text-versions/is,113_S1226_IS,S1226,S,1,Bills,IS,1
113,./data/113/bills/hr/hr155/text-versions/ih,113_HR155_IH,HR155,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr919/text-versions/ih,115_HR919_IH,HR919,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr5582/text-versions/ih,114_HR5582_IH,HR5582,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr550/text-versions/ih,115_HR550_IH,HR550,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr3651/text-versions/ih,114_HR3651_IH,HR3651,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr2185/text-versions/ih,114_HR2185_IH,HR2185,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr2999/text-versions/ih,113_HR2999_IH,HR2999,HR,1,Bills,IH,1
115,./data/115/bills/s/s1760/text-versions/is,115_S1760_IS,S1760,S,1,Bills,IS,1
113,./data/113/bills/hr/hr3302/text-versions/enr,113_HR3302_ENR,HR3302,HR,1,Bills,ENR,1
113,./data/113/bills/hr/hr258/text-versions/enr,113_HR258_ENR,HR258,HR,1,Bills,ENR,1
114,./data/114/bills/s/s3258/text-versions/is,114_S3258_IS,S3258,S,1,Bills,IS,1
113,./data/113/bills/hr/hr4960/text-versions/ih,113_HR4960_IH,HR4960,HR,1,Bills,IH,1
114,./data/114/bills/s/s2382/text-versions/is,114_S2382_IS,S2382,S,1,Bills,IS,1
114,./data/114/bills/hr/hr343/text-versions/ih,114_HR343_IH,HR343,HR,1,Bills,IH,1
114,./data/114/bills/s/s3283/text-versions/enr,114_S3283_ENR,S3283,S,1,Bills,ENR,1
113,./data/113/bills/hr/hr4047/text-versions/ih,113_HR4047_IH,HR4047,HR,1,Bills,IH,1
114,./data/114/bills/s/s2162/text-versions/enr,114_S2162_ENR,S2162,S,1,Bills,ENR,1
115,./data/115/bills/hr/hr362/text-versions/ih,115_HR362_IH,HR362,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr1705/text-versions/ih,114_HR1705_IH,HR1705,HR,1,Bills,IH,1
114,./data/114/bills/s/s3538/text-versions/is,114_S3538_IS,S3538,S,1,Bills,IS,1
114,./data/114/bills/hr/hr3285/text-versions/ih,114_HR3285_IH,HR3285,HR,1,Bills,IH,1
115,./data/115/bills/s/s524/text-versions/is,115_S524_IS,S524,S,1,Bills,IS,1
115,./data/115/bills/hr/hr1668/text-versions/ih,115_HR1668_IH,HR1668,HR,1,Bills,IH,1
114,./data/114/bills/s/s917/text-versions/pcs,114_S917_PCS,S917,S,1,Bills,PCS,1
113,./data/113/bills/s/s1897/text-versions/is,113_S1897_IS,S1897,S,1,Bills,IS,1
115,./data/115/bills/hr/hr104/text-versions/ih,115_HR104_IH,HR104,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr3721/text-versions/ih,114_HR3721_IH,HR3721,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr3094/text-versions/ih,113_HR3094_IH,HR3094,HR,1,Bills,IH,1
114,./data/114/bills/s/s1691/text-versions/is,114_S1691_IS,S1691,S,1,Bills,IS,1
114,./data/114/bills/hr/hr4464/text-versions/ih,114_HR4464_IH,HR4464,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr4165/text-versions/ih,114_HR4165_IH,HR4165,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr698/text-versions/rh,113_HR698_RH,HR698,HR,1,Bills,RH,1
114,./data/114/bills/hr/hr2168/text-versions/rh,114_HR2168_RH,HR2168,HR,1,Bills,RH,1
114,./data/114/bills/hr/hr6450/text-versions/enr,114_HR6450_ENR,HR6450,HR,1,Bills,ENR,1
113,./data/113/bills/s/s364/text-versions/is,113_S364_IS,S364,S,1,Bills,IS,1
114,./data/114/bills/hr/hr1417/text-versions/ih,114_HR1417_IH,HR1417,HR,1,Bills,IH,1
115,./data/115/bills/s/s604/text-versions/is,115_S604_IS,S604,S,1,Bills,IS,1
115,./data/115/bills/hr/hr293/text-versions/ih,115_HR293_IH,HR293,HR,1,Bills,IH,1
114,./data/114/bills/s/s2502/text-versions/is,114_S2502_IS,S2502,S,1,Bills,IS,1
113,./data/113/bills/s/s1019/text-versions/is,113_S1019_IS,S1019,S,1,Bills,IS,1
114,./data/114/bills/hr/hr5583/text-versions/ih,114_HR5583_IH,HR5583,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr2275/text-versions/ih,113_HR2275_IH,HR2275,HR,1,Bills,IH,1
115,./data/115/bills/s/s1054/text-versions/is,115_S1054_IS,S1054,S,1,Bills,IS,1
115,./data/115/bills/hr/hr934/text-versions/ih,115_HR934_IH,HR934,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr4604/text-versions/ih,113_HR4604_IH,HR4604,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr4384/text-versions/ih,113_HR4384_IH,HR4384,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr4483/text-versions/ih,113_HR4483_IH,HR4483,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr3641/text-versions/ih,114_HR3641_IH,HR3641,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr215/text-versions/ih,115_HR215_IH,HR215,HR,1,Bills,IH,1
114,./data/114/bills/s/s1705/text-versions/pcs,114_S1705_PCS,S1705,S,1,Bills,PCS,1
113,./data/113/bills/s/s748/text-versions/is,113_S748_IS,S748,S,1,Bills,IS,1
114,./data/114/bills/hr/hr3664/text-versions/ih,114_HR3664_IH,HR3664,HR,1,Bills,IH,1
113,./data/113/bills/s/s901/text-versions/is,113_S901_IS,S901,S,1,Bills,IS,1
114,./data/114/bills/hr/hr2971/text-versions/ih,114_HR2971_IH,HR2971,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr6229/text-versions/ih,114_HR6229_IH,HR6229,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr5674/text-versions/ih,114_HR5674_IH,HR5674,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr369/text-versions/rh,115_HR369_RH,HR369,HR,1,Bills,RH,1
114,./data/114/bills/s/s121/text-versions/is,114_S121_IS,S121,S,1,Bills,IS,1
113,./data/113/bills/hr/hr2979/text-versions/ih,113_HR2979_IH,HR2979,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr3764/text-versions/ih,113_HR3764_IH,HR3764,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr1023/text-versions/ih,113_HR1023_IH,HR1023,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr1915/text-versions/ih,115_HR1915_IH,HR1915,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr5232/text-versions/ih,113_HR5232_IH,HR5232,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr2554/text-versions/ih,114_HR2554_IH,HR2554,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr1394/text-versions/ih,114_HR1394_IH,HR1394,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr2393/text-versions/ih,115_HR2393_IH,HR2393,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr1948/text-versions/ih,113_HR1948_IH,HR1948,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr4406/text-versions/ih,114_HR4406_IH,HR4406,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr2171/text-versions/ih,113_HR2171_IH,HR2171,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr4823/text-versions/ih,114_HR4823_IH,HR4823,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr3255/text-versions/ih,113_HR3255_IH,HR3255,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr33/text-versions/ih,113_HR33_IH,HR33,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr5934/text-versions/ih,114_HR5934_IH,HR5934,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr5942/text-versions/ih,114_HR5942_IH,HR5942,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr3155/text-versions/ih,114_HR3155_IH,HR3155,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr2972/text-versions/ih,114_HR2972_IH,HR2972,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr2619/text-versions/ih,113_HR2619_IH,HR2619,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr1600/text-versions/ih,115_HR1600_IH,HR1600,HR,1,Bills,IH,1
113,./data/113/bills/s/s878/text-versions/is,113_S878_IS,S878,S,1,Bills,IS,1
113,./data/113/bills/s/s556/text-versions/is,113_S556_IS,S556,S,1,Bills,IS,1
113,./data/113/bills/s/s2564/text-versions/is,113_S2564_IS,S2564,S,1,Bills,IS,1
115,./data/115/bills/hr/hr3083/text-versions/ih,115_HR3083_IH,HR3083,HR,1,Bills,IH,1
114,./data/114/bills/s/s1632/text-versions/enr,114_S1632_ENR,S1632,S,1,Bills,ENR,1
113,./data/113/bills/hr/hr3132/text-versions/ih,113_HR3132_IH,HR3132,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr3510/text-versions/rh,114_HR3510_RH,HR3510,HR,1,Bills,RH,1
113,./data/113/bills/s/s2684/text-versions/is,113_S2684_IS,S2684,S,1,Bills,IS,1
114,./data/114/bills/hr/hr527/text-versions/rh,114_HR527_RH,HR527,HR,1,Bills,RH,1
113,./data/113/bills/hr/hr5566/text-versions/ih,113_HR5566_IH,HR5566,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr4406/text-versions/ih,113_HR4406_IH,HR4406,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr4676/text-versions/ih,114_HR4676_IH,HR4676,HR,1,Bills,IH,1
114,./data/114/bills/s/s3520/text-versions/is,114_S3520_IS,S3520,S,1,Bills,IS,1
114,./data/114/bills/s/s2930/text-versions/is,114_S2930_IS,S2930,S,1,Bills,IS,1
113,./data/113/bills/hr/hr5105/text-versions/ih,113_HR5105_IH,HR5105,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr2044/text-versions/ih,114_HR2044_IH,HR2044,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr5013/text-versions/ih,114_HR5013_IH,HR5013,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr4377/text-versions/ih,114_HR4377_IH,HR4377,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr4092/text-versions/rh,113_HR4092_RH,HR4092,HR,1,Bills,RH,1
114,./data/114/bills/s/s743/text-versions/is,114_S743_IS,S743,S,1,Bills,IS,1
114,./data/114/bills/hr/hr2200/text-versions/rh,114_HR2200_RH,HR2200,HR,1,Bills,RH,1
114,./data/114/bills/hr/hr1808/text-versions/ih,114_HR1808_IH,HR1808,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr461/text-versions/ih,114_HR461_IH,HR461,HR,1,Bills,IH,1
114,./data/114/bills/s/s909/text-versions/pcs,114_S909_PCS,S909,S,1,Bills,PCS,1
113,./data/113/bills/s/s1246/text-versions/is,113_S1246_IS,S1246,S,1,Bills,IS,1
113,./data/113/bills/hr/hr1901/text-versions/ih,113_HR1901_IH,HR1901,HR,1,Bills,IH,1
113,./data/113/bills/s/s1348/text-versions/enr,113_S1348_ENR,S1348,S,1,Bills,ENR,1
113,./data/113/bills/hr/hr4779/text-versions/ih,113_HR4779_IH,HR4779,HR,1,Bills,IH,1
113,./data/113/bills/s/s315/text-versions/is,113_S315_IS,S315,S,1,Bills,IS,1
114,./data/114/bills/hr/hr3424/text-versions/ih,114_HR3424_IH,HR3424,HR,1,Bills,IH,1
115,./data/115/bills/s/s1977/text-versions/is,115_S1977_IS,S1977,S,1,Bills,IS,1
114,./data/114/bills/hr/hr5335/text-versions/ih,114_HR5335_IH,HR5335,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr709/text-versions/ih,115_HR709_IH,HR709,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr4005/text-versions/ih,114_HR4005_IH,HR4005,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr1372/text-versions/ih,113_HR1372_IH,HR1372,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr165/text-versions/ih,114_HR165_IH,HR165,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr1131/text-versions/ih,114_HR1131_IH,HR1131,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr3924/text-versions/ih,113_HR3924_IH,HR3924,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr1083/text-versions/ih,115_HR1083_IH,HR1083,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr3381/text-versions/rds,114_HR3381_RDS,HR3381,HR,1,Bills,RDS,1
114,./data/114/bills/hr/hr5447/text-versions/rh,114_HR5447_RH,HR5447,HR,1,Bills,RH,1
114,./data/114/bills/hr/hr4280/text-versions/ih,114_HR4280_IH,HR4280,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr6297/text-versions/enr,114_HR6297_ENR,HR6297,HR,1,Bills,ENR,1
114,./data/114/bills/hr/hr53/text-versions/ih,114_HR53_IH,HR53,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr5706/text-versions/ih,114_HR5706_IH,HR5706,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr654/text-versions/ih,114_HR654_IH,HR654,HR,1,Bills,IH,1
113,./data/113/bills/s/s551/text-versions/is,113_S551_IS,S551,S,1,Bills,IS,1
113,./data/113/bills/hr/hr3124/text-versions/ih,113_HR3124_IH,HR3124,HR,1,Bills,IH,1
114,./data/114/bills/s/s2772/text-versions/is,114_S2772_IS,S2772,S,1,Bills,IS,1
114,./data/114/bills/s/s2525/text-versions/is,114_S2525_IS,S2525,S,1,Bills,IS,1
115,./data/115/bills/hr/hr378/text-versions/rh,115_HR378_RH,HR378,HR,1,Bills,RH,1
113,./data/113/bills/s/s89/text-versions/is,113_S89_IS,S89,S,1,Bills,IS,1
114,./data/114/bills/s/s1004/text-versions/enr,114_S1004_ENR,S1004,S,1,Bills,ENR,1
114,./data/114/bills/hr/hr3096/text-versions/ih,114_HR3096_IH,HR3096,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr2026/text-versions/rh,113_HR2026_RH,HR2026,HR,1,Bills,RH,1
114,./data/114/bills/hr/hr2695/text-versions/ih,114_HR2695_IH,HR2695,HR,1,Bills,IH,1
114,./data/114/bills/s/s528/text-versions/is,114_S528_IS,S528,S,1,Bills,IS,1
114,./data/114/bills/s/s360/text-versions/is,114_S360_IS,S360,S,1,Bills,IS,1
114,./data/114/bills/s/s2198/text-versions/is,114_S2198_IS,S2198,S,1,Bills,IS,1
113,./data/113/bills/s/s2301/text-versions/is,113_S2301_IS,S2301,S,1,Bills,IS,1
115,./data/115/bills/hr/hr218/text-versions/rh,115_HR218_RH,HR218,HR,1,Bills,RH,1
114,./data/114/bills/hr/hr4411/text-versions/ih,114_HR4411_IH,HR4411,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr2003/text-versions/ih,114_HR2003_IH,HR2003,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr2344/text-versions/ih,114_HR2344_IH,HR2344,HR,1,Bills,IH,1
114,./data/114/bills/s/s136/text-versions/enr,114_S136_ENR,S136,S,1,Bills,ENR,1
114,./data/114/bills/hr/hr3497/text-versions/ih,114_HR3497_IH,HR3497,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr621/text-versions/ih,113_HR621_IH,HR621,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr4564/text-versions/rh,114_HR4564_RH,HR4564,HR,1,Bills,RH,1
114,./data/114/bills/s/s3390/text-versions/is,114_S3390_IS,S3390,S,1,Bills,IS,1
114,./data/114/bills/hr/hr3904/text-versions/ih,114_HR3904_IH,HR3904,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr7/text-versions/ih,114_HR7_IH,HR7,HR,1,Bills,IH,1
113,./data/113/bills/s/s1693/text-versions/is,113_S1693_IS,S1693,S,1,Bills,IS,1
114,./data/114/bills/hr/hr5810/text-versions/ih,114_HR5810_IH,HR5810,HR,1,Bills,IH,1
114,./data/114/bills/s/s950/text-versions/is,114_S950_IS,S950,S,1,Bills,IS,1
114,./data/114/bills/hr/hr5689/text-versions/ih,114_HR5689_IH,HR5689,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr1455/text-versions/ih,113_HR1455_IH,HR1455,HR,1,Bills,IH,1
113,./data/113/bills/s/s1747/text-versions/is,113_S1747_IS,S1747,S,1,Bills,IS,1
113,./data/113/bills/hr/hr1201/text-versions/ih,113_HR1201_IH,HR1201,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr1049/text-versions/ih,114_HR1049_IH,HR1049,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr1614/text-versions/ih,114_HR1614_IH,HR1614,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr4330/text-versions/ih,114_HR4330_IH,HR4330,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr2567/text-versions/ih,115_HR2567_IH,HR2567,HR,1,Bills,IH,1
114,./data/114/bills/s/s912/text-versions/pcs,114_S912_PCS,S912,S,1,Bills,PCS,1
113,./data/113/bills/s/s2046/text-versions/is,113_S2046_IS,S2046,S,1,Bills,IS,1
115,./data/115/bills/hr/hr2498/text-versions/ih,115_HR2498_IH,HR2498,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr1608/text-versions/ih,113_HR1608_IH,HR1608,HR,1,Bills,IH,1
113,./data/113/bills/s/s1462/text-versions/is,113_S1462_IS,S1462,S,1,Bills,IS,1
113,./data/113/bills/s/s2408/text-versions/is,113_S2408_IS,S2408,S,1,Bills,IS,1
113,./data/113/bills/hr/hr1067/text-versions/enr,113_HR1067_ENR,HR1067,HR,1,Bills,ENR,1
115,./data/115/bills/hr/hr2155/text-versions/ih,115_HR2155_IH,HR2155,HR,1,Bills,IH,1
113,./data/113/bills/s/s1628/text-versions/is,113_S1628_IS,S1628,S,1,Bills,IS,1
114,./data/114/bills/hr/hr1076/text-versions/ih,114_HR1076_IH,HR1076,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr3653/text-versions/ih,115_HR3653_IH,HR3653,HR,1,Bills,IH,1
114,./data/114/bills/s/s3375/text-versions/is,114_S3375_IS,S3375,S,1,Bills,IS,1
114,./data/114/bills/hr/hr1763/text-versions/ih,114_HR1763_IH,HR1763,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr3243/text-versions/ih,114_HR3243_IH,HR3243,HR,1,Bills,IH,1
114,./data/114/bills/s/s2809/text-versions/is,114_S2809_IS,S2809,S,1,Bills,IS,1
114,./data/114/bills/s/s2553/text-versions/is,114_S2553_IS,S2553,S,1,Bills,IS,1
113,./data/113/bills/s/s887/text-versions/is,113_S887_IS,S887,S,1,Bills,IS,1
114,./data/114/bills/hr/hr5198/text-versions/ih,114_HR5198_IH,HR5198,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr6194/text-versions/ih,114_HR6194_IH,HR6194,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr2007/text-versions/ih,113_HR2007_IH,HR2007,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr137/text-versions/ih,113_HR137_IH,HR137,HR,1,Bills,IH,1
114,./data/114/bills/s/s409/text-versions/is,114_S409_IS,S409,S,1,Bills,IS,1
114,./data/114/bills/hr/hr1960/text-versions/ih,114_HR1960_IH,HR1960,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr2396/text-versions/ih,113_HR2396_IH,HR2396,HR,1,Bills,IH,1
114,./data/114/bills/s/s3515/text-versions/is,114_S3515_IS,S3515,S,1,Bills,IS,1
114,./data/114/bills/s/s3238/text-versions/is,114_S3238_IS,S3238,S,1,Bills,IS,1
115,./data/115/bills/hr/hr2989/text-versions/enr,115_HR2989_ENR,HR2989,HR,1,Bills,ENR,1
115,./data/115/bills/hr/hr2204/text-versions/ih,115_HR2204_IH,HR2204,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr6049/text-versions/ih,114_HR6049_IH,HR6049,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr2551/text-versions/ih,113_HR2551_IH,HR2551,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr3118/text-versions/ih,113_HR3118_IH,HR3118,HR,1,Bills,IH,1
113,./data/113/bills/s/s1198/text-versions/is,113_S1198_IS,S1198,S,1,Bills,IS,1
115,./data/115/bills/s/s796/text-versions/is,115_S796_IS,S796,S,1,Bills,IS,1
114,./data/114/bills/hr/hr82/text-versions/ih,114_HR82_IH,HR82,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr1226/text-versions/ih,115_HR1226_IH,HR1226,HR,1,Bills,IH,1
113,./data/113/bills/s/s923/text-versions/is,113_S923_IS,S923,S,1,Bills,IS,1
113,./data/113/bills/hr/hr4155/text-versions/ih,113_HR4155_IH,HR4155,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr1509/text-versions/ih,115_HR1509_IH,HR1509,HR,1,Bills,IH,1
114,./data/114/bills/s/s3015/text-versions/is,114_S3015_IS,S3015,S,1,Bills,IS,1
113,./data/113/bills/s/s876/text-versions/is,113_S876_IS,S876,S,1,Bills,IS,1
114,./data/114/bills/hr/hr3335/text-versions/ih,114_HR3335_IH,HR3335,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr526/text-versions/ih,115_HR526_IH,HR526,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr3574/text-versions/ih,115_HR3574_IH,HR3574,HR,1,Bills,IH,1
