Congress,Number,Directory,ID,Subtype,Summary,Type,Version
115,HJRES34,./data/115/bills/hjres/hjres34/text-versions/ih,115_HJRES34_IH,HJRES,1,Joint Resolutions,IH
115,HR2219,./data/115/bills/hr/hr2219/text-versions/ih,115_HR2219_IH,HR,1,Bills,IH
115,HR661,./data/115/bills/hr/hr661/text-versions/ih,115_HR661_IH,HR,1,Bills,IH
115,HR1518,./data/115/bills/hr/hr1518/text-versions/ih,115_HR1518_IH,HR,1,Bills,IH
115,HRES545,./data/115/bills/hres/hres545/text-versions/ih,115_HRES545_IH,HRES,1,Simple Resolutions,IH
115,SCONRES29,./data/115/bills/sconres/sconres29/text-versions/is,115_SCONRES29_IS,SCONRES,1,Concurrent Resolutions,IS
115,HR1099,./data/115/bills/hr/hr1099/text-versions/ih,115_HR1099_IH,HR,1,Bills,IH
115,S73,./data/115/bills/s/s73/text-versions/is,115_S73_IS,S,1,Bills,IS
115,HRES371,./data/115/bills/hres/hres371/text-versions/ih,115_HRES371_IH,HRES,1,Simple Resolutions,IH
115,S529,./data/115/bills/s/s529/text-versions/is,115_S529_IS,S,1,Bills,IS
115,HR1764,./data/115/bills/hr/hr1764/text-versions/ih,115_HR1764_IH,HR,1,Bills,IH
115,HR2816,./data/115/bills/hr/hr2816/text-versions/ih,115_HR2816_IH,HR,1,Bills,IH
115,HR91,./data/115/bills/hr/hr91/text-versions/rh,115_HR91_RH,HR,1,Bills,RH
115,S683,./data/115/bills/s/s683/text-versions/is,115_S683_IS,S,1,Bills,IS
115,SJRES21,./data/115/bills/sjres/sjres21/text-versions/is,115_SJRES21_IS,SJRES,1,Joint Resolutions,IS
115,HR379,./data/115/bills/hr/hr379/text-versions/ih,115_HR379_IH,HR,1,Bills,IH
115,S1366,./data/115/bills/s/s1366/text-versions/is,115_S1366_IS,S,1,Bills,IS
115,HR1023,./data/115/bills/hr/hr1023/text-versions/ih,115_HR1023_IH,HR,1,Bills,IH
115,HR957,./data/115/bills/hr/hr957/text-versions/ih,115_HR957_IH,HR,1,Bills,IH
115,S810,./data/115/bills/s/s810/text-versions/rfh,115_S810_RFH,S,1,Bills,RFH
115,S116,./data/115/bills/s/s116/text-versions/is,115_S116_IS,S,1,Bills,IS
115,HRES449,./data/115/bills/hres/hres449/text-versions/ih,115_HRES449_IH,HRES,1,Simple Resolutions,IH
115,HR1172,./data/115/bills/hr/hr1172/text-versions/ih,115_HR1172_IH,HR,1,Bills,IH
115,HR5,./data/115/bills/hr/hr5/text-versions/ih,115_HR5_IH,HR,1,Bills,IH
115,HR1695,./data/115/bills/hr/hr1695/text-versions/rh,115_HR1695_RH,HR,1,Bills,RH
115,HR1744,./data/115/bills/hr/hr1744/text-versions/ih,115_HR1744_IH,HR,1,Bills,IH
115,SRES190,./data/115/bills/sres/sres190/text-versions/ats,115_SRES190_ATS,SRES,1,Simple Resolutions,ATS
115,HR820,./data/115/bills/hr/hr820/text-versions/ih,115_HR820_IH,HR,1,Bills,IH
115,HR961,./data/115/bills/hr/hr961/text-versions/ih,115_HR961_IH,HR,1,Bills,IH
115,HR1211,./data/115/bills/hr/hr1211/text-versions/ih,115_HR1211_IH,HR,1,Bills,IH
115,S952,./data/115/bills/s/s952/text-versions/is,115_S952_IS,S,1,Bills,IS
115,HR79,./data/115/bills/hr/hr79/text-versions/ih,115_HR79_IH,HR,1,Bills,IH
115,HR2450,./data/115/bills/hr/hr2450/text-versions/ih,115_HR2450_IH,HR,1,Bills,IH
115,S343,./data/115/bills/s/s343/text-versions/is,115_S343_IS,S,1,Bills,IS
115,SRES315,./data/115/bills/sres/sres315/text-versions/ats,115_SRES315_ATS,SRES,1,Simple Resolutions,ATS
115,HR3181,./data/115/bills/hr/hr3181/text-versions/ih,115_HR3181_IH,HR,1,Bills,IH
115,HR426,./data/115/bills/hr/hr426/text-versions/ih,115_HR426_IH,HR,1,Bills,IH
115,HR1763,./data/115/bills/hr/hr1763/text-versions/ih,115_HR1763_IH,HR,1,Bills,IH
115,HR836,./data/115/bills/hr/hr836/text-versions/ih,115_HR836_IH,HR,1,Bills,IH
115,HRES189,./data/115/bills/hres/hres189/text-versions/ih,115_HRES189_IH,HRES,1,Simple Resolutions,IH
115,SRES89,./data/115/bills/sres/sres89/text-versions/ats,115_SRES89_ATS,SRES,1,Simple Resolutions,ATS
115,S153,./data/115/bills/s/s153/text-versions/is,115_S153_IS,S,1,Bills,IS
115,S781,./data/115/bills/s/s781/text-versions/is,115_S781_IS,S,1,Bills,IS
115,HR3306,./data/115/bills/hr/hr3306/text-versions/ih,115_HR3306_IH,HR,1,Bills,IH
115,HR1543,./data/115/bills/hr/hr1543/text-versions/ih,115_HR1543_IH,HR,1,Bills,IH
115,S718,./data/115/bills/s/s718/text-versions/is,115_S718_IS,S,1,Bills,IS
115,S215,./data/115/bills/s/s215/text-versions/is,115_S215_IS,S,1,Bills,IS
115,HRES473,./data/115/bills/hres/hres473/text-versions/rh,115_HRES473_RH,HRES,1,Simple Resolutions,RH
115,HR2964,./data/115/bills/hr/hr2964/text-versions/ih,115_HR2964_IH,HR,1,Bills,IH
115,HRES402,./data/115/bills/hres/hres402/text-versions/ih,115_HRES402_IH,HRES,1,Simple Resolutions,IH
115,HR578,./data/115/bills/hr/hr578/text-versions/ih,115_HR578_IH,HR,1,Bills,IH
115,HR2656,./data/115/bills/hr/hr2656/text-versions/ih,115_HR2656_IH,HR,1,Bills,IH
115,HR712,./data/115/bills/hr/hr712/text-versions/ih,115_HR712_IH,HR,1,Bills,IH
115,S1007,./data/115/bills/s/s1007/text-versions/is,115_S1007_IS,S,1,Bills,IS
115,HR1676,./data/115/bills/hr/hr1676/text-versions/ih,115_HR1676_IH,HR,1,Bills,IH
115,HR1605,./data/115/bills/hr/hr1605/text-versions/ih,115_HR1605_IH,HR,1,Bills,IH
115,HR3639,./data/115/bills/hr/hr3639/text-versions/ih,115_HR3639_IH,HR,1,Bills,IH
115,HR2534,./data/115/bills/hr/hr2534/text-versions/ih,115_HR2534_IH,HR,1,Bills,IH
115,S916,./data/115/bills/s/s916/text-versions/is,115_S916_IS,S,1,Bills,IS
115,HR628,./data/115/bills/hr/hr628/text-versions/ih,115_HR628_IH,HR,1,Bills,IH
115,HR3830,./data/115/bills/hr/hr3830/text-versions/ih,115_HR3830_IH,HR,1,Bills,IH
115,S510,./data/115/bills/s/s510/text-versions/is,115_S510_IS,S,1,Bills,IS
115,HJRES42,./data/115/bills/hjres/hjres42/text-versions/rds,115_HJRES42_RDS,HJRES,1,Joint Resolutions,RDS
115,S610,./data/115/bills/s/s610/text-versions/is,115_S610_IS,S,1,Bills,IS
115,HR2013,./data/115/bills/hr/hr2013/text-versions/ih,115_HR2013_IH,HR,1,Bills,IH
115,HJRES21,./data/115/bills/hjres/hjres21/text-versions/ih,115_HJRES21_IH,HJRES,1,Joint Resolutions,IH
115,HR1952,./data/115/bills/hr/hr1952/text-versions/ih,115_HR1952_IH,HR,1,Bills,IH
115,HRES204,./data/115/bills/hres/hres204/text-versions/ih,115_HRES204_IH,HRES,1,Simple Resolutions,IH
115,S1204,./data/115/bills/s/s1204/text-versions/is,115_S1204_IS,S,1,Bills,IS
115,HR3256,./data/115/bills/hr/hr3256/text-versions/ih,115_HR3256_IH,HR,1,Bills,IH
115,S107,./data/115/bills/s/s107/text-versions/is,115_S107_IS,S,1,Bills,IS
115,S1299,./data/115/bills/s/s1299/text-versions/is,115_S1299_IS,S,1,Bills,IS
115,HR100,./data/115/bills/hr/hr100/text-versions/ih,115_HR100_IH,HR,1,Bills,IH
115,S316,./data/115/bills/s/s316/text-versions/is,115_S316_IS,S,1,Bills,IS
115,S1104,./data/115/bills/s/s1104/text-versions/is,115_S1104_IS,S,1,Bills,IS
115,HRES116,./data/115/bills/hres/hres116/text-versions/rh,115_HRES116_RH,HRES,1,Simple Resolutions,RH
115,HR284,./data/115/bills/hr/hr284/text-versions/ih,115_HR284_IH,HR,1,Bills,IH
115,HR662,./data/115/bills/hr/hr662/text-versions/ih,115_HR662_IH,HR,1,Bills,IH
115,HR334,./data/115/bills/hr/hr334/text-versions/ih,115_HR334_IH,HR,1,Bills,IH
115,HR456,./data/115/bills/hr/hr456/text-versions/ih,115_HR456_IH,HR,1,Bills,IH
115,HR2176,./data/115/bills/hr/hr2176/text-versions/ih,115_HR2176_IH,HR,1,Bills,IH
115,HJRES69,./data/115/bills/hjres/hjres69/text-versions/rds,115_HJRES69_RDS,HJRES,1,Joint Resolutions,RDS
115,HR2802,./data/115/bills/hr/hr2802/text-versions/ih,115_HR2802_IH,HR,1,Bills,IH
115,S1181,./data/115/bills/s/s1181/text-versions/is,115_S1181_IS,S,1,Bills,IS
115,HR2925,./data/115/bills/hr/hr2925/text-versions/ih,115_HR2925_IH,HR,1,Bills,IH
115,S1570,./data/115/bills/s/s1570/text-versions/is,115_S1570_IS,S,1,Bills,IS
115,HR4000,./data/115/bills/hr/hr4000/text-versions/ih,115_HR4000_IH,HR,1,Bills,IH
115,HR331,./data/115/bills/hr/hr331/text-versions/ih,115_HR331_IH,HR,1,Bills,IH
115,S138,./data/115/bills/s/s138/text-versions/is,115_S138_IS,S,1,Bills,IS
115,HR2373,./data/115/bills/hr/hr2373/text-versions/ih,115_HR2373_IH,HR,1,Bills,IH
115,HR640,./data/115/bills/hr/hr640/text-versions/ih,115_HR640_IH,HR,1,Bills,IH
115,HR1470,./data/115/bills/hr/hr1470/text-versions/ih,115_HR1470_IH,HR,1,Bills,IH
115,SRES3,./data/115/bills/sres/sres3/text-versions/ats,115_SRES3_ATS,SRES,1,Simple Resolutions,ATS
115,S91,./data/115/bills/s/s91/text-versions/is,115_S91_IS,S,1,Bills,IS
115,HR129,./data/115/bills/hr/hr129/text-versions/ih,115_HR129_IH,HR,1,Bills,IH
115,S433,./data/115/bills/s/s433/text-versions/is,115_S433_IS,S,1,Bills,IS
115,S715,./data/115/bills/s/s715/text-versions/is,115_S715_IS,S,1,Bills,IS
115,S938,./data/115/bills/s/s938/text-versions/is,115_S938_IS,S,1,Bills,IS
115,HR2166,./data/115/bills/hr/hr2166/text-versions/ih,115_HR2166_IH,HR,1,Bills,IH
115,S450,./data/115/bills/s/s450/text-versions/is,115_S450_IS,S,1,Bills,IS
115,HCONRES41,./data/115/bills/hconres/hconres41/text-versions/ih,115_HCONRES41_IH,HCONRES,1,Concurrent Resolutions,IH
115,HR1228,./data/115/bills/hr/hr1228/text-versions/rds,115_HR1228_RDS,HR,1,Bills,RDS
115,HR3251,./data/115/bills/hr/hr3251/text-versions/ih,115_HR3251_IH,HR,1,Bills,IH
115,HR3310,./data/115/bills/hr/hr3310/text-versions/ih,115_HR3310_IH,HR,1,Bills,IH
115,S785,./data/115/bills/s/s785/text-versions/is,115_S785_IS,S,1,Bills,IS
115,HR1886,./data/115/bills/hr/hr1886/text-versions/ih,115_HR1886_IH,HR,1,Bills,IH
115,HR1080,./data/115/bills/hr/hr1080/text-versions/ih,115_HR1080_IH,HR,1,Bills,IH
115,HR2754,./data/115/bills/hr/hr2754/text-versions/ih,115_HR2754_IH,HR,1,Bills,IH
115,HR653,./data/115/bills/hr/hr653/text-versions/rh,115_HR653_RH,HR,1,Bills,RH
115,HR645,./data/115/bills/hr/hr645/text-versions/ih,115_HR645_IH,HR,1,Bills,IH
115,HR1248,./data/115/bills/hr/hr1248/text-versions/ih,115_HR1248_IH,HR,1,Bills,IH
115,HR3364,./data/115/bills/hr/hr3364/text-versions/rds,115_HR3364_RDS,HR,1,Bills,RDS
115,S1778,./data/115/bills/s/s1778/text-versions/is,115_S1778_IS,S,1,Bills,IS
115,HR1972,./data/115/bills/hr/hr1972/text-versions/ih,115_HR1972_IH,HR,1,Bills,IH
115,HR151,./data/115/bills/hr/hr151/text-versions/ih,115_HR151_IH,HR,1,Bills,IH
115,HJRES83,./data/115/bills/hjres/hjres83/text-versions/rds,115_HJRES83_RDS,HJRES,1,Joint Resolutions,RDS
115,HR216,./data/115/bills/hr/hr216/text-versions/ih,115_HR216_IH,HR,1,Bills,IH
115,HCONRES64,./data/115/bills/hconres/hconres64/text-versions/ih,115_HCONRES64_IH,HCONRES,1,Concurrent Resolutions,IH
115,S1290,./data/115/bills/s/s1290/text-versions/is,115_S1290_IS,S,1,Bills,IS
115,HR1349,./data/115/bills/hr/hr1349/text-versions/ih,115_HR1349_IH,HR,1,Bills,IH
115,HR1138,./data/115/bills/hr/hr1138/text-versions/ih,115_HR1138_IH,HR,1,Bills,IH
115,HR2111,./data/115/bills/hr/hr2111/text-versions/ih,115_HR2111_IH,HR,1,Bills,IH
115,S775,./data/115/bills/s/s775/text-versions/is,115_S775_IS,S,1,Bills,IS
115,HR66,./data/115/bills/hr/hr66/text-versions/ih,115_HR66_IH,HR,1,Bills,IH
115,HR2414,./data/115/bills/hr/hr2414/text-versions/ih,115_HR2414_IH,HR,1,Bills,IH
115,HR1586,./data/115/bills/hr/hr1586/text-versions/ih,115_HR1586_IH,HR,1,Bills,IH
115,HR2647,./data/115/bills/hr/hr2647/text-versions/ih,115_HR2647_IH,HR,1,Bills,IH
115,S370,./data/115/bills/s/s370/text-versions/is,115_S370_IS,S,1,Bills,IS
115,S536,./data/115/bills/s/s536/text-versions/is,115_S536_IS,S,1,Bills,IS
115,SRES71,./data/115/bills/sres/sres71/text-versions/is,115_SRES71_IS,SRES,1,Simple Resolutions,IS
115,S1293,./data/115/bills/s/s1293/text-versions/is,115_S1293_IS,S,1,Bills,IS
115,SRES187,./data/115/bills/sres/sres187/text-versions/ats,115_SRES187_ATS,SRES,1,Simple Resolutions,ATS
115,SRES231,./data/115/bills/sres/sres231/text-versions/is,115_SRES231_IS,SRES,1,Simple Resolutions,IS
115,HR1735,./data/115/bills/hr/hr1735/text-versions/ih,115_HR1735_IH,HR,1,Bills,IH
115,HR1109,./data/115/bills/hr/hr1109/text-versions/rh,115_HR1109_RH,HR,1,Bills,RH
115,HR2997,./data/115/bills/hr/hr2997/text-versions/rh,115_HR2997_RH,HR,1,Bills,RH
115,HR1974,./data/115/bills/hr/hr1974/text-versions/ih,115_HR1974_IH,HR,1,Bills,IH
115,HR2815,./data/115/bills/hr/hr2815/text-versions/ih,115_HR2815_IH,HR,1,Bills,IH
115,HR2805,./data/115/bills/hr/hr2805/text-versions/rh,115_HR2805_RH,HR,1,Bills,RH
115,HR1512,./data/115/bills/hr/hr1512/text-versions/ih,115_HR1512_IH,HR,1,Bills,IH
115,S1589,./data/115/bills/s/s1589/text-versions/is,115_S1589_IS,S,1,Bills,IS
115,S672,./data/115/bills/s/s672/text-versions/is,115_S672_IS,S,1,Bills,IS
115,HR897,./data/115/bills/hr/hr897/text-versions/ih,115_HR897_IH,HR,1,Bills,IH
115,HRES431,./data/115/bills/hres/hres431/text-versions/rh,115_HRES431_RH,HRES,1,Simple Resolutions,RH
115,HR279,./data/115/bills/hr/hr279/text-versions/ih,115_HR279_IH,HR,1,Bills,IH
115,HR471,./data/115/bills/hr/hr471/text-versions/ih,115_HR471_IH,HR,1,Bills,IH
115,S20,./data/115/bills/s/s20/text-versions/is,115_S20_IS,S,1,Bills,IS
115,SRES113,./data/115/bills/sres/sres113/text-versions/ats,115_SRES113_ATS,SRES,1,Simple Resolutions,ATS
115,SRES191,./data/115/bills/sres/sres191/text-versions/ats,115_SRES191_ATS,SRES,1,Simple Resolutions,ATS
115,SRES80,./data/115/bills/sres/sres80/text-versions/ats,115_SRES80_ATS,SRES,1,Simple Resolutions,ATS
115,HRES119,./data/115/bills/hres/hres119/text-versions/ih,115_HRES119_IH,HRES,1,Simple Resolutions,IH
115,HR536,./data/115/bills/hr/hr536/text-versions/ih,115_HR536_IH,HR,1,Bills,IH
115,HR2366,./data/115/bills/hr/hr2366/text-versions/ih,115_HR2366_IH,HR,1,Bills,IH
115,HR2664,./data/115/bills/hr/hr2664/text-versions/ih,115_HR2664_IH,HR,1,Bills,IH
115,S820,./data/115/bills/s/s820/text-versions/is,115_S820_IS,S,1,Bills,IS
115,HR1702,./data/115/bills/hr/hr1702/text-versions/ih,115_HR1702_IH,HR,1,Bills,IH
115,HR2205,./data/115/bills/hr/hr2205/text-versions/ih,115_HR2205_IH,HR,1,Bills,IH
115,HR241,./data/115/bills/hr/hr241/text-versions/ih,115_HR241_IH,HR,1,Bills,IH
115,HR1982,./data/115/bills/hr/hr1982/text-versions/ih,115_HR1982_IH,HR,1,Bills,IH
115,HR2978,./data/115/bills/hr/hr2978/text-versions/ih,115_HR2978_IH,HR,1,Bills,IH
115,S71,./data/115/bills/s/s71/text-versions/is,115_S71_IS,S,1,Bills,IS
115,S890,./data/115/bills/s/s890/text-versions/is,115_S890_IS,S,1,Bills,IS
115,S1456,./data/115/bills/s/s1456/text-versions/is,115_S1456_IS,S,1,Bills,IS
115,HCONRES63,./data/115/bills/hconres/hconres63/text-versions/ih,115_HCONRES63_IH,HCONRES,1,Concurrent Resolutions,IH
115,HR2303,./data/115/bills/hr/hr2303/text-versions/ih,115_HR2303_IH,HR,1,Bills,IH
115,HR2631,./data/115/bills/hr/hr2631/text-versions/ih,115_HR2631_IH,HR,1,Bills,IH
115,S373,./data/115/bills/s/s373/text-versions/is,115_S373_IS,S,1,Bills,IS
115,HR3208,./data/115/bills/hr/hr3208/text-versions/ih,115_HR3208_IH,HR,1,Bills,IH
115,S1178,./data/115/bills/s/s1178/text-versions/is,115_S1178_IS,S,1,Bills,IS
115,HR600,./data/115/bills/hr/hr600/text-versions/ih,115_HR600_IH,HR,1,Bills,IH
115,HR779,./data/115/bills/hr/hr779/text-versions/ih,115_HR779_IH,HR,1,Bills,IH
115,HR1823,./data/115/bills/hr/hr1823/text-versions/ih,115_HR1823_IH,HR,1,Bills,IH
115,S946,./data/115/bills/s/s946/text-versions/is,115_S946_IS,S,1,Bills,IS
115,SRES212,./data/115/bills/sres/sres212/text-versions/is,115_SRES212_IS,SRES,1,Simple Resolutions,IS
115,HJRES35,./data/115/bills/hjres/hjres35/text-versions/ih,115_HJRES35_IH,HJRES,1,Joint Resolutions,IH
115,HRES25,./data/115/bills/hres/hres25/text-versions/eh,115_HRES25_EH,HRES,1,Simple Resolutions,EH
115,HR93,./data/115/bills/hr/hr93/text-versions/ih,115_HR93_IH,HR,1,Bills,IH
115,S709,./data/115/bills/s/s709/text-versions/is,115_S709_IS,S,1,Bills,IS
115,HR472,./data/115/bills/hr/hr472/text-versions/ih,115_HR472_IH,HR,1,Bills,IH
115,HR1181,./data/115/bills/hr/hr1181/text-versions/rh,115_HR1181_RH,HR,1,Bills,RH
115,HR781,./data/115/bills/hr/hr781/text-versions/ih,115_HR781_IH,HR,1,Bills,IH
115,HR375,./data/115/bills/hr/hr375/text-versions/rh,115_HR375_RH,HR,1,Bills,RH
115,SRES98,./data/115/bills/sres/sres98/text-versions/is,115_SRES98_IS,SRES,1,Simple Resolutions,IS
115,SRES56,./data/115/bills/sres/sres56/text-versions/is,115_SRES56_IS,SRES,1,Simple Resolutions,IS
115,HR3511,./data/115/bills/hr/hr3511/text-versions/ih,115_HR3511_IH,HR,1,Bills,IH
115,HRES338,./data/115/bills/hres/hres338/text-versions/ih,115_HRES338_IH,HRES,1,Simple Resolutions,IH
115,S660,./data/115/bills/s/s660/text-versions/is,115_S660_IS,S,1,Bills,IS
115,HR3532,./data/115/bills/hr/hr3532/text-versions/ih,115_HR3532_IH,HR,1,Bills,IH
115,S677,./data/115/bills/s/s677/text-versions/is,115_S677_IS,S,1,Bills,IS
115,HR1434,./data/115/bills/hr/hr1434/text-versions/ih,115_HR1434_IH,HR,1,Bills,IH
115,HR1117,./data/115/bills/hr/hr1117/text-versions/rh,115_HR1117_RH,HR,1,Bills,RH
115,HR842,./data/115/bills/hr/hr842/text-versions/ih,115_HR842_IH,HR,1,Bills,IH
115,HRES343,./data/115/bills/hres/hres343/text-versions/ih,115_HRES343_IH,HRES,1,Simple Resolutions,IH
115,HR1850,./data/115/bills/hr/hr1850/text-versions/ih,115_HR1850_IH,HR,1,Bills,IH
115,S876,./data/115/bills/s/s876/text-versions/is,115_S876_IS,S,1,Bills,IS
115,S205,./data/115/bills/s/s205/text-versions/is,115_S205_IS,S,1,Bills,IS
115,HR3217,./data/115/bills/hr/hr3217/text-versions/ih,115_HR3217_IH,HR,1,Bills,IH
115,S1545,./data/115/bills/s/s1545/text-versions/is,115_S1545_IS,S,1,Bills,IS
115,S136,./data/115/bills/s/s136/text-versions/is,115_S136_IS,S,1,Bills,IS
115,HR167,./data/115/bills/hr/hr167/text-versions/ih,115_HR167_IH,HR,1,Bills,IH
115,HRES313,./data/115/bills/hres/hres313/text-versions/ih,115_HRES313_IH,HRES,1,Simple Resolutions,IH
115,HR1931,./data/115/bills/hr/hr1931/text-versions/ih,115_HR1931_IH,HR,1,Bills,IH
115,HR82,./data/115/bills/hr/hr82/text-versions/ih,115_HR82_IH,HR,1,Bills,IH
115,HR1173,./data/115/bills/hr/hr1173/text-versions/ih,115_HR1173_IH,HR,1,Bills,IH
115,S543,./data/115/bills/s/s543/text-versions/is,115_S543_IS,S,1,Bills,IS
115,HRES292,./data/115/bills/hres/hres292/text-versions/ih,115_HRES292_IH,HRES,1,Simple Resolutions,IH
115,S245,./data/115/bills/s/s245/text-versions/is,115_S245_IS,S,1,Bills,IS
115,HR1655,./data/115/bills/hr/hr1655/text-versions/ih,115_HR1655_IH,HR,1,Bills,IH
115,HR2885,./data/115/bills/hr/hr2885/text-versions/ih,115_HR2885_IH,HR,1,Bills,IH
115,HRES124,./data/115/bills/hres/hres124/text-versions/ih,115_HRES124_IH,HRES,1,Simple Resolutions,IH
115,S528,./data/115/bills/s/s528/text-versions/is,115_S528_IS,S,1,Bills,IS
115,HRES405,./data/115/bills/hres/hres405/text-versions/ih,115_HRES405_IH,HRES,1,Simple Resolutions,IH
115,HR2372,./data/115/bills/hr/hr2372/text-versions/rh,115_HR2372_RH,HR,1,Bills,RH
115,HR3153,./data/115/bills/hr/hr3153/text-versions/ih,115_HR3153_IH,HR,1,Bills,IH
115,S1376,./data/115/bills/s/s1376/text-versions/is,115_S1376_IS,S,1,Bills,IS
115,HR2391,./data/115/bills/hr/hr2391/text-versions/ih,115_HR2391_IH,HR,1,Bills,IH
115,S767,./data/115/bills/s/s767/text-versions/is,115_S767_IS,S,1,Bills,IS
115,S1223,./data/115/bills/s/s1223/text-versions/is,115_S1223_IS,S,1,Bills,IS
115,HR668,./data/115/bills/hr/hr668/text-versions/ih,115_HR668_IH,HR,1,Bills,IH
115,HR610,./data/115/bills/hr/hr610/text-versions/ih,115_HR610_IH,HR,1,Bills,IH
115,HRES137,./data/115/bills/hres/hres137/text-versions/ih,115_HRES137_IH,HRES,1,Simple Resolutions,IH
115,SRES140,./data/115/bills/sres/sres140/text-versions/ats,115_SRES140_ATS,SRES,1,Simple Resolutions,ATS
115,HR3702,./data/115/bills/hr/hr3702/text-versions/ih,115_HR3702_IH,HR,1,Bills,IH
115,HJRES58,./data/115/bills/hjres/hjres58/text-versions/rds,115_HJRES58_RDS,HJRES,1,Joint Resolutions,RDS
115,HR2080,./data/115/bills/hr/hr2080/text-versions/ih,115_HR2080_IH,HR,1,Bills,IH
115,HR607,./data/115/bills/hr/hr607/text-versions/ih,115_HR607_IH,HR,1,Bills,IH
115,HR140,./data/115/bills/hr/hr140/text-versions/ih,115_HR140_IH,HR,1,Bills,IH
115,S1842,./data/115/bills/s/s1842/text-versions/is,115_S1842_IS,S,1,Bills,IS
115,HR1746,./data/115/bills/hr/hr1746/text-versions/ih,115_HR1746_IH,HR,1,Bills,IH
115,HRES82,./data/115/bills/hres/hres82/text-versions/eh,115_HRES82_EH,HRES,1,Simple Resolutions,EH
115,S1187,./data/115/bills/s/s1187/text-versions/is,115_S1187_IS,S,1,Bills,IS
115,HR1941,./data/115/bills/hr/hr1941/text-versions/ih,115_HR1941_IH,HR,1,Bills,IH
115,S716,./data/115/bills/s/s716/text-versions/is,115_S716_IS,S,1,Bills,IS
115,SRES184,./data/115/bills/sres/sres184/text-versions/ats,115_SRES184_ATS,SRES,1,Simple Resolutions,ATS
115,HR434,./data/115/bills/hr/hr434/text-versions/ih,115_HR434_IH,HR,1,Bills,IH
115,S1140,./data/115/bills/s/s1140/text-versions/is,115_S1140_IS,S,1,Bills,IS
115,HR2933,./data/115/bills/hr/hr2933/text-versions/ih,115_HR2933_IH,HR,1,Bills,IH
115,HJRES12,./data/115/bills/hjres/hjres12/text-versions/ih,115_HJRES12_IH,HJRES,1,Joint Resolutions,IH
115,SCONRES25,./data/115/bills/sconres/sconres25/text-versions/pcs,115_SCONRES25_PCS,SCONRES,1,Concurrent Resolutions,PCS
115,HCONRES25,./data/115/bills/hconres/hconres25/text-versions/ih,115_HCONRES25_IH,HCONRES,1,Concurrent Resolutions,IH
115,HR688,./data/115/bills/hr/hr688/text-versions/ih,115_HR688_IH,HR,1,Bills,IH
115,HR418,./data/115/bills/hr/hr418/text-versions/ih,115_HR418_IH,HR,1,Bills,IH
115,S1164,./data/115/bills/s/s1164/text-versions/is,115_S1164_IS,S,1,Bills,IS
115,HR2220,./data/115/bills/hr/hr2220/text-versions/ih,115_HR2220_IH,HR,1,Bills,IH
115,HR1461,./data/115/bills/hr/hr1461/text-versions/rh,115_HR1461_RH,HR,1,Bills,RH
115,SRES137,./data/115/bills/sres/sres137/text-versions/is,115_SRES137_IS,SRES,1,Simple Resolutions,IS
115,HRES568,./data/115/bills/hres/hres568/text-versions/ih,115_HRES568_IH,HRES,1,Simple Resolutions,IH
115,S487,./data/115/bills/s/s487/text-versions/is,115_S487_IS,S,1,Bills,IS
115,S842,./data/115/bills/s/s842/text-versions/is,115_S842_IS,S,1,Bills,IS
115,HR1074,./data/115/bills/hr/hr1074/text-versions/rh,115_HR1074_RH,HR,1,Bills,RH
115,HR650,./data/115/bills/hr/hr650/text-versions/ih,115_HR650_IH,HR,1,Bills,IH
115,HR144,./data/115/bills/hr/hr144/text-versions/ih,115_HR144_IH,HR,1,Bills,IH
115,HR776,./data/115/bills/hr/hr776/text-versions/ih,115_HR776_IH,HR,1,Bills,IH
115,S207,./data/115/bills/s/s207/text-versions/is,115_S207_IS,S,1,Bills,IS
115,HR1658,./data/115/bills/hr/hr1658/text-versions/ih,115_HR1658_IH,HR,1,Bills,IH
115,S27,./data/115/bills/s/s27/text-versions/is,115_S27_IS,S,1,Bills,IS
115,S254,./data/115/bills/s/s254/text-versions/is,115_S254_IS,S,1,Bills,IS
115,HR1060,./data/115/bills/hr/hr1060/text-versions/ih,115_HR1060_IH,HR,1,Bills,IH
115,HR721,./data/115/bills/hr/hr721/text-versions/ih,115_HR721_IH,HR,1,Bills,IH
115,S669,./data/115/bills/s/s669/text-versions/is,115_S669_IS,S,1,Bills,IS
115,HR784,./data/115/bills/hr/hr784/text-versions/ih,115_HR784_IH,HR,1,Bills,IH
115,HR1490,./data/115/bills/hr/hr1490/text-versions/ih,115_HR1490_IH,HR,1,Bills,IH
115,HR1337,./data/115/bills/hr/hr1337/text-versions/ih,115_HR1337_IH,HR,1,Bills,IH
115,HR1275,./data/115/bills/hr/hr1275/text-versions/ih,115_HR1275_IH,HR,1,Bills,IH
115,HR2003,./data/115/bills/hr/hr2003/text-versions/ih,115_HR2003_IH,HR,1,Bills,IH
115,HR3005,./data/115/bills/hr/hr3005/text-versions/ih,115_HR3005_IH,HR,1,Bills,IH
115,HRES150,./data/115/bills/hres/hres150/text-versions/rh,115_HRES150_RH,HRES,1,Simple Resolutions,RH
115,HR1088,./data/115/bills/hr/hr1088/text-versions/ih,115_HR1088_IH,HR,1,Bills,IH
115,S377,./data/115/bills/s/s377/text-versions/is,115_S377_IS,S,1,Bills,IS
115,HR10,./data/115/bills/hr/hr10/text-versions/rh,115_HR10_RH,HR,1,Bills,RH
