Congress,Directory,ID,Number,Subtype,Summary,Type,Version,to_use
113,./data/113/bills/hr/hr1281/text-versions/enr,113_HR1281_ENR,HR1281,HR,1,Bills,ENR,1
113,./data/113/bills/hr/hr3091/text-versions/ih,113_HR3091_IH,HR3091,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr566/text-versions/ih,115_HR566_IH,HR566,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr1704/text-versions/ih,113_HR1704_IH,HR1704,HR,1,Bills,IH,1
115,./data/115/bills/s/s919/text-versions/is,115_S919_IS,S919,S,1,Bills,IS,1
113,./data/113/bills/s/s890/text-versions/is,113_S890_IS,S890,S,1,Bills,IS,1
113,./data/113/bills/s/s952/text-versions/is,113_S952_IS,S952,S,1,Bills,IS,1
114,./data/114/bills/hr/hr3093/text-versions/ih,114_HR3093_IH,HR3093,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr55/text-versions/ih,114_HR55_IH,HR55,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr6076/text-versions/rds,114_HR6076_RDS,HR6076,HR,1,Bills,RDS,1
113,./data/113/bills/s/s699/text-versions/is,113_S699_IS,S699,S,1,Bills,IS,1
114,./data/114/bills/hr/hr2910/text-versions/ih,114_HR2910_IH,HR2910,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr1433/text-versions/ih,114_HR1433_IH,HR1433,HR,1,Bills,IH,1
114,./data/114/bills/s/s2077/text-versions/is,114_S2077_IS,S2077,S,1,Bills,IS,1
114,./data/114/bills/hr/hr5796/text-versions/ih,114_HR5796_IH,HR5796,HR,1,Bills,IH,1
115,./data/115/bills/s/s1682/text-versions/is,115_S1682_IS,S1682,S,1,Bills,IS,1
115,./data/115/bills/hr/hr284/text-versions/ih,115_HR284_IH,HR284,HR,1,Bills,IH,1
113,./data/113/bills/s/s1833/text-versions/is,113_S1833_IS,S1833,S,1,Bills,IS,1
114,./data/114/bills/s/s1237/text-versions/is,114_S1237_IS,S1237,S,1,Bills,IS,1
114,./data/114/bills/hr/hr320/text-versions/rh,114_HR320_RH,HR320,HR,1,Bills,RH,1
114,./data/114/bills/hr/hr702/text-versions/rh,114_HR702_RH,HR702,HR,1,Bills,RH,1
114,./data/114/bills/hr/hr6158/text-versions/ih,114_HR6158_IH,HR6158,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr1984/text-versions/ih,115_HR1984_IH,HR1984,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr2489/text-versions/ih,114_HR2489_IH,HR2489,HR,1,Bills,IH,1
114,./data/114/bills/s/s417/text-versions/is,114_S417_IS,S417,S,1,Bills,IS,1
114,./data/114/bills/s/s1406/text-versions/is,114_S1406_IS,S1406,S,1,Bills,IS,1
115,./data/115/bills/hr/hr2810/text-versions/rh,115_HR2810_RH,HR2810,HR,1,Bills,RH,1
114,./data/114/bills/s/s1196/text-versions/is,114_S1196_IS,S1196,S,1,Bills,IS,1
113,./data/113/bills/hr/hr1091/text-versions/ih,113_HR1091_IH,HR1091,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr4474/text-versions/ih,114_HR4474_IH,HR4474,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr962/text-versions/ih,115_HR962_IH,HR962,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr708/text-versions/ih,114_HR708_IH,HR708,HR,1,Bills,IH,1
114,./data/114/bills/s/s1216/text-versions/is,114_S1216_IS,S1216,S,1,Bills,IS,1
114,./data/114/bills/s/s154/text-versions/is,114_S154_IS,S154,S,1,Bills,IS,1
114,./data/114/bills/s/s2073/text-versions/is,114_S2073_IS,S2073,S,1,Bills,IS,1
115,./data/115/bills/hr/hr1456/text-versions/ih,115_HR1456_IH,HR1456,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr5661/text-versions/ih,114_HR5661_IH,HR5661,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr1201/text-versions/ih,115_HR1201_IH,HR1201,HR,1,Bills,IH,1
115,./data/115/bills/s/s486/text-versions/is,115_S486_IS,S486,S,1,Bills,IS,1
113,./data/113/bills/hr/hr2140/text-versions/ih,113_HR2140_IH,HR2140,HR,1,Bills,IH,1
113,./data/113/bills/s/s2080/text-versions/is,113_S2080_IS,S2080,S,1,Bills,IS,1
114,./data/114/bills/hr/hr5782/text-versions/ih,114_HR5782_IH,HR5782,HR,1,Bills,IH,1
113,./data/113/bills/s/s113/text-versions/is,113_S113_IS,S113,S,1,Bills,IS,1
114,./data/114/bills/s/s428/text-versions/is,114_S428_IS,S428,S,1,Bills,IS,1
114,./data/114/bills/s/s194/text-versions/is,114_S194_IS,S194,S,1,Bills,IS,1
115,./data/115/bills/s/s1181/text-versions/is,115_S1181_IS,S1181,S,1,Bills,IS,1
114,./data/114/bills/hr/hr6136/text-versions/ih,114_HR6136_IH,HR6136,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr2416/text-versions/ih,115_HR2416_IH,HR2416,HR,1,Bills,IH,1
114,./data/114/bills/s/s1247/text-versions/is,114_S1247_IS,S1247,S,1,Bills,IS,1
114,./data/114/bills/hr/hr589/text-versions/ih,114_HR589_IH,HR589,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr2655/text-versions/ih,114_HR2655_IH,HR2655,HR,1,Bills,IH,1
114,./data/114/bills/s/s1182/text-versions/is,114_S1182_IS,S1182,S,1,Bills,IS,1
113,./data/113/bills/hr/hr5804/text-versions/ih,113_HR5804_IH,HR5804,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr2502/text-versions/ih,114_HR2502_IH,HR2502,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr1937/text-versions/rh,114_HR1937_RH,HR1937,HR,1,Bills,RH,1
115,./data/115/bills/s/s62/text-versions/is,115_S62_IS,S62,S,1,Bills,IS,1
114,./data/114/bills/s/s3195/text-versions/is,114_S3195_IS,S3195,S,1,Bills,IS,1
114,./data/114/bills/hr/hr4709/text-versions/ih,114_HR4709_IH,HR4709,HR,1,Bills,IH,1
114,./data/114/bills/s/s1660/text-versions/is,114_S1660_IS,S1660,S,1,Bills,IS,1
115,./data/115/bills/hr/hr2157/text-versions/ih,115_HR2157_IH,HR2157,HR,1,Bills,IH,1
114,./data/114/bills/s/s244/text-versions/is,114_S244_IS,S244,S,1,Bills,IS,1
114,./data/114/bills/s/s1719/text-versions/rfh,114_S1719_RFH,S1719,S,1,Bills,RFH,1
113,./data/113/bills/hr/hr1088/text-versions/ih,113_HR1088_IH,HR1088,HR,1,Bills,IH,1
113,./data/113/bills/s/s2731/text-versions/is,113_S2731_IS,S2731,S,1,Bills,IS,1
115,./data/115/bills/s/s132/text-versions/is,115_S132_IS,S132,S,1,Bills,IS,1
113,./data/113/bills/s/s2859/text-versions/is,113_S2859_IS,S2859,S,1,Bills,IS,1
114,./data/114/bills/hr/hr1955/text-versions/ih,114_HR1955_IH,HR1955,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr4502/text-versions/ih,113_HR4502_IH,HR4502,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr4603/text-versions/ih,113_HR4603_IH,HR4603,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr1157/text-versions/rh,114_HR1157_RH,HR1157,HR,1,Bills,RH,1
114,./data/114/bills/s/s2156/text-versions/is,114_S2156_IS,S2156,S,1,Bills,IS,1
113,./data/113/bills/hr/hr5068/text-versions/ih,113_HR5068_IH,HR5068,HR,1,Bills,IH,1
115,./data/115/bills/s/s417/text-versions/is,115_S417_IS,S417,S,1,Bills,IS,1
114,./data/114/bills/s/s415/text-versions/is,114_S415_IS,S415,S,1,Bills,IS,1
113,./data/113/bills/s/s225/text-versions/is,113_S225_IS,S225,S,1,Bills,IS,1
114,./data/114/bills/hr/hr5367/text-versions/ih,114_HR5367_IH,HR5367,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr3311/text-versions/ih,113_HR3311_IH,HR3311,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr1778/text-versions/ih,114_HR1778_IH,HR1778,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr774/text-versions/ih,115_HR774_IH,HR774,HR,1,Bills,IH,1
114,./data/114/bills/s/s1075/text-versions/is,114_S1075_IS,S1075,S,1,Bills,IS,1
114,./data/114/bills/s/s2365/text-versions/is,114_S2365_IS,S2365,S,1,Bills,IS,1
114,./data/114/bills/hr/hr707/text-versions/ih,114_HR707_IH,HR707,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr143/text-versions/ih,115_HR143_IH,HR143,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr5869/text-versions/ih,113_HR5869_IH,HR5869,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr5588/text-versions/ih,113_HR5588_IH,HR5588,HR,1,Bills,IH,1
113,./data/113/bills/s/s1538/text-versions/is,113_S1538_IS,S1538,S,1,Bills,IS,1
114,./data/114/bills/hr/hr4517/text-versions/ih,114_HR4517_IH,HR4517,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr4894/text-versions/ih,113_HR4894_IH,HR4894,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr1580/text-versions/ih,115_HR1580_IH,HR1580,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr601/text-versions/ih,113_HR601_IH,HR601,HR,1,Bills,IH,1
113,./data/113/bills/s/s652/text-versions/is,113_S652_IS,S652,S,1,Bills,IS,1
113,./data/113/bills/hr/hr5345/text-versions/ih,113_HR5345_IH,HR5345,HR,1,Bills,IH,1
113,./data/113/bills/s/s2250/text-versions/is,113_S2250_IS,S2250,S,1,Bills,IS,1
114,./data/114/bills/hr/hr3868/text-versions/rh,114_HR3868_RH,HR3868,HR,1,Bills,RH,1
114,./data/114/bills/s/s3484/text-versions/is,114_S3484_IS,S3484,S,1,Bills,IS,1
113,./data/113/bills/s/s2442/text-versions/is,113_S2442_IS,S2442,S,1,Bills,IS,1
115,./data/115/bills/hr/hr213/text-versions/ih,115_HR213_IH,HR213,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr3147/text-versions/ih,113_HR3147_IH,HR3147,HR,1,Bills,IH,1
113,./data/113/bills/s/s641/text-versions/is,113_S641_IS,S641,S,1,Bills,IS,1
113,./data/113/bills/hr/hr656/text-versions/ih,113_HR656_IH,HR656,HR,1,Bills,IH,1
113,./data/113/bills/s/s2228/text-versions/is,113_S2228_IS,S2228,S,1,Bills,IS,1
113,./data/113/bills/hr/hr2181/text-versions/ih,113_HR2181_IH,HR2181,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr3829/text-versions/ih,115_HR3829_IH,HR3829,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr2993/text-versions/ih,114_HR2993_IH,HR2993,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr5536/text-versions/ih,114_HR5536_IH,HR5536,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr2533/text-versions/ih,114_HR2533_IH,HR2533,HR,1,Bills,IH,1
114,./data/114/bills/s/s2354/text-versions/is,114_S2354_IS,S2354,S,1,Bills,IS,1
115,./data/115/bills/hr/hr979/text-versions/ih,115_HR979_IH,HR979,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr5339/text-versions/ih,114_HR5339_IH,HR5339,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr3331/text-versions/ih,114_HR3331_IH,HR3331,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr2208/text-versions/ih,114_HR2208_IH,HR2208,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr6506/text-versions/ih,114_HR6506_IH,HR6506,HR,1,Bills,IH,1
114,./data/114/bills/s/s706/text-versions/is,114_S706_IS,S706,S,1,Bills,IS,1
114,./data/114/bills/s/s641/text-versions/is,114_S641_IS,S641,S,1,Bills,IS,1
114,./data/114/bills/hr/hr6525/text-versions/ih,114_HR6525_IH,HR6525,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr6260/text-versions/ih,114_HR6260_IH,HR6260,HR,1,Bills,IH,1
113,./data/113/bills/s/s2052/text-versions/is,113_S2052_IS,S2052,S,1,Bills,IS,1
114,./data/114/bills/s/s2871/text-versions/is,114_S2871_IS,S2871,S,1,Bills,IS,1
114,./data/114/bills/s/s2474/text-versions/is,114_S2474_IS,S2474,S,1,Bills,IS,1
114,./data/114/bills/hr/hr3052/text-versions/ih,114_HR3052_IH,HR3052,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr5564/text-versions/ih,113_HR5564_IH,HR5564,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr5683/text-versions/ih,114_HR5683_IH,HR5683,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr114/text-versions/ih,114_HR114_IH,HR114,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr2550/text-versions/ih,114_HR2550_IH,HR2550,HR,1,Bills,IH,1
113,./data/113/bills/s/s1977/text-versions/pcs,113_S1977_PCS,S1977,S,1,Bills,PCS,1
114,./data/114/bills/s/s169/text-versions/is,114_S169_IS,S169,S,1,Bills,IS,1
113,./data/113/bills/hr/hr1789/text-versions/ih,113_HR1789_IH,HR1789,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr4631/text-versions/enr,113_HR4631_ENR,HR4631,HR,1,Bills,ENR,1
114,./data/114/bills/hr/hr2011/text-versions/ih,114_HR2011_IH,HR2011,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr6330/text-versions/ih,114_HR6330_IH,HR6330,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr340/text-versions/ih,115_HR340_IH,HR340,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr179/text-versions/ih,115_HR179_IH,HR179,HR,1,Bills,IH,1
115,./data/115/bills/s/s1548/text-versions/is,115_S1548_IS,S1548,S,1,Bills,IS,1
114,./data/114/bills/hr/hr4507/text-versions/ih,114_HR4507_IH,HR4507,HR,1,Bills,IH,1
115,./data/115/bills/s/s406/text-versions/is,115_S406_IS,S406,S,1,Bills,IS,1
114,./data/114/bills/hr/hr4933/text-versions/ih,114_HR4933_IH,HR4933,HR,1,Bills,IH,1
114,./data/114/bills/s/s1615/text-versions/is,114_S1615_IS,S1615,S,1,Bills,IS,1
115,./data/115/bills/hr/hr2079/text-versions/ih,115_HR2079_IH,HR2079,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr4139/text-versions/ih,113_HR4139_IH,HR4139,HR,1,Bills,IH,1
113,./data/113/bills/s/s700/text-versions/is,113_S700_IS,S700,S,1,Bills,IS,1
113,./data/113/bills/s/s2038/text-versions/is,113_S2038_IS,S2038,S,1,Bills,IS,1
113,./data/113/bills/s/s2295/text-versions/is,113_S2295_IS,S2295,S,1,Bills,IS,1
114,./data/114/bills/hr/hr1445/text-versions/ih,114_HR1445_IH,HR1445,HR,1,Bills,IH,1
114,./data/114/bills/s/s1387/text-versions/is,114_S1387_IS,S1387,S,1,Bills,IS,1
114,./data/114/bills/s/s2155/text-versions/is,114_S2155_IS,S2155,S,1,Bills,IS,1
115,./data/115/bills/hr/hr3949/text-versions/rh,115_HR3949_RH,HR3949,HR,1,Bills,RH,1
113,./data/113/bills/s/s1499/text-versions/enr,113_S1499_ENR,S1499,S,1,Bills,ENR,1
114,./data/114/bills/hr/hr34/text-versions/enr,114_HR34_ENR,HR34,HR,1,Bills,ENR,1
115,./data/115/bills/hr/hr732/text-versions/rh,115_HR732_RH,HR732,HR,1,Bills,RH,1
113,./data/113/bills/hr/hr240/text-versions/ih,113_HR240_IH,HR240,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr699/text-versions/ih,113_HR699_IH,HR699,HR,1,Bills,IH,1
113,./data/113/bills/s/s1009/text-versions/is,113_S1009_IS,S1009,S,1,Bills,IS,1
113,./data/113/bills/s/s1662/text-versions/is,113_S1662_IS,S1662,S,1,Bills,IS,1
113,./data/113/bills/hr/hr4657/text-versions/ih,113_HR4657_IH,HR4657,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr3711/text-versions/ih,115_HR3711_IH,HR3711,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr3642/text-versions/ih,113_HR3642_IH,HR3642,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr1807/text-versions/ih,114_HR1807_IH,HR1807,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr965/text-versions/ih,113_HR965_IH,HR965,HR,1,Bills,IH,1
113,./data/113/bills/s/s1335/text-versions/pcs,113_S1335_PCS,S1335,S,1,Bills,PCS,1
113,./data/113/bills/s/s2319/text-versions/is,113_S2319_IS,S2319,S,1,Bills,IS,1
115,./data/115/bills/hr/hr175/text-versions/ih,115_HR175_IH,HR175,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr3682/text-versions/ih,114_HR3682_IH,HR3682,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr5103/text-versions/ih,113_HR5103_IH,HR5103,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr109/text-versions/ih,113_HR109_IH,HR109,HR,1,Bills,IH,1
115,./data/115/bills/s/s589/text-versions/is,115_S589_IS,S589,S,1,Bills,IS,1
114,./data/114/bills/s/s1153/text-versions/is,114_S1153_IS,S1153,S,1,Bills,IS,1
114,./data/114/bills/hr/hr4143/text-versions/ih,114_HR4143_IH,HR4143,HR,1,Bills,IH,1
114,./data/114/bills/s/s1915/text-versions/enr,114_S1915_ENR,S1915,S,1,Bills,ENR,1
113,./data/113/bills/hr/hr2986/text-versions/ih,113_HR2986_IH,HR2986,HR,1,Bills,IH,1
114,./data/114/bills/s/s1994/text-versions/is,114_S1994_IS,S1994,S,1,Bills,IS,1
115,./data/115/bills/hr/hr1838/text-versions/ih,115_HR1838_IH,HR1838,HR,1,Bills,IH,1
114,./data/114/bills/s/s1155/text-versions/is,114_S1155_IS,S1155,S,1,Bills,IS,1
113,./data/113/bills/hr/hr3976/text-versions/ih,113_HR3976_IH,HR3976,HR,1,Bills,IH,1
114,./data/114/bills/s/s828/text-versions/is,114_S828_IS,S828,S,1,Bills,IS,1
114,./data/114/bills/hr/hr2267/text-versions/ih,114_HR2267_IH,HR2267,HR,1,Bills,IH,1
114,./data/114/bills/s/s1433/text-versions/is,114_S1433_IS,S1433,S,1,Bills,IS,1
113,./data/113/bills/s/s2018/text-versions/is,113_S2018_IS,S2018,S,1,Bills,IS,1
113,./data/113/bills/s/s1399/text-versions/is,113_S1399_IS,S1399,S,1,Bills,IS,1
113,./data/113/bills/hr/hr2914/text-versions/ih,113_HR2914_IH,HR2914,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr4041/text-versions/ih,114_HR4041_IH,HR4041,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr1390/text-versions/ih,113_HR1390_IH,HR1390,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr402/text-versions/ih,113_HR402_IH,HR402,HR,1,Bills,IH,1
114,./data/114/bills/s/s2285/text-versions/is,114_S2285_IS,S2285,S,1,Bills,IS,1
113,./data/113/bills/s/s137/text-versions/is,113_S137_IS,S137,S,1,Bills,IS,1
114,./data/114/bills/s/s546/text-versions/enr,114_S546_ENR,S546,S,1,Bills,ENR,1
114,./data/114/bills/s/s2904/text-versions/is,114_S2904_IS,S2904,S,1,Bills,IS,1
115,./data/115/bills/hr/hr572/text-versions/ih,115_HR572_IH,HR572,HR,1,Bills,IH,1
114,./data/114/bills/s/s2968/text-versions/is,114_S2968_IS,S2968,S,1,Bills,IS,1
115,./data/115/bills/hr/hr1533/text-versions/ih,115_HR1533_IH,HR1533,HR,1,Bills,IH,1
114,./data/114/bills/s/s2662/text-versions/is,114_S2662_IS,S2662,S,1,Bills,IS,1
113,./data/113/bills/hr/hr239/text-versions/ih,113_HR239_IH,HR239,HR,1,Bills,IH,1
114,./data/114/bills/s/s302/text-versions/is,114_S302_IS,S302,S,1,Bills,IS,1
115,./data/115/bills/hr/hr3878/text-versions/ih,115_HR3878_IH,HR3878,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr3014/text-versions/ih,114_HR3014_IH,HR3014,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr2169/text-versions/ih,113_HR2169_IH,HR2169,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr3634/text-versions/rh,115_HR3634_RH,HR3634,HR,1,Bills,RH,1
113,./data/113/bills/hr/hr2813/text-versions/ih,113_HR2813_IH,HR2813,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr3068/text-versions/ih,114_HR3068_IH,HR3068,HR,1,Bills,IH,1
114,./data/114/bills/s/s1961/text-versions/is,114_S1961_IS,S1961,S,1,Bills,IS,1
115,./data/115/bills/s/s599/text-versions/is,115_S599_IS,S599,S,1,Bills,IS,1
114,./data/114/bills/hr/hr5896/text-versions/ih,114_HR5896_IH,HR5896,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr3956/text-versions/ih,115_HR3956_IH,HR3956,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr1394/text-versions/ih,115_HR1394_IH,HR1394,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr5331/text-versions/ih,114_HR5331_IH,HR5331,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr5508/text-versions/ih,113_HR5508_IH,HR5508,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr5529/text-versions/ih,113_HR5529_IH,HR5529,HR,1,Bills,IH,1
113,./data/113/bills/s/s621/text-versions/is,113_S621_IS,S621,S,1,Bills,IS,1
114,./data/114/bills/hr/hr4127/text-versions/pcs,114_HR4127_PCS,HR4127,HR,1,Bills,PCS,1
113,./data/113/bills/s/s1282/text-versions/is,113_S1282_IS,S1282,S,1,Bills,IS,1
114,./data/114/bills/hr/hr5548/text-versions/ih,114_HR5548_IH,HR5548,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr4367/text-versions/ih,114_HR4367_IH,HR4367,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr1101/text-versions/rh,115_HR1101_RH,HR1101,HR,1,Bills,RH,1
114,./data/114/bills/hr/hr422/text-versions/ih,114_HR422_IH,HR422,HR,1,Bills,IH,1
114,./data/114/bills/s/s3323/text-versions/is,114_S3323_IS,S3323,S,1,Bills,IS,1
113,./data/113/bills/s/s3003/text-versions/is,113_S3003_IS,S3003,S,1,Bills,IS,1
113,./data/113/bills/hr/hr2208/text-versions/rh,113_HR2208_RH,HR2208,HR,1,Bills,RH,1
114,./data/114/bills/s/s904/text-versions/pcs,114_S904_PCS,S904,S,1,Bills,PCS,1
114,./data/114/bills/s/s1555/text-versions/enr,114_S1555_ENR,S1555,S,1,Bills,ENR,1
114,./data/114/bills/s/s3039/text-versions/is,114_S3039_IS,S3039,S,1,Bills,IS,1
114,./data/114/bills/hr/hr2987/text-versions/ih,114_HR2987_IH,HR2987,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr4830/text-versions/ih,113_HR4830_IH,HR4830,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr1141/text-versions/ih,114_HR1141_IH,HR1141,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr4508/text-versions/ih,114_HR4508_IH,HR4508,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr2427/text-versions/ih,113_HR2427_IH,HR2427,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr2652/text-versions/ih,113_HR2652_IH,HR2652,HR,1,Bills,IH,1
113,./data/113/bills/s/s1835/text-versions/is,113_S1835_IS,S1835,S,1,Bills,IS,1
114,./data/114/bills/hr/hr4159/text-versions/ih,114_HR4159_IH,HR4159,HR,1,Bills,IH,1
114,./data/114/bills/s/s1934/text-versions/is,114_S1934_IS,S1934,S,1,Bills,IS,1
113,./data/113/bills/s/s1688/text-versions/is,113_S1688_IS,S1688,S,1,Bills,IS,1
114,./data/114/bills/s/s1131/text-versions/is,114_S1131_IS,S1131,S,1,Bills,IS,1
113,./data/113/bills/hr/hr3740/text-versions/ih,113_HR3740_IH,HR3740,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr3777/text-versions/ih,113_HR3777_IH,HR3777,HR,1,Bills,IH,1
114,./data/114/bills/s/s2088/text-versions/is,114_S2088_IS,S2088,S,1,Bills,IS,1
114,./data/114/bills/hr/hr3845/text-versions/ih,114_HR3845_IH,HR3845,HR,1,Bills,IH,1
114,./data/114/bills/s/s862/text-versions/is,114_S862_IS,S862,S,1,Bills,IS,1
114,./data/114/bills/hr/hr5001/text-versions/ih,114_HR5001_IH,HR5001,HR,1,Bills,IH,1
113,./data/113/bills/s/s414/text-versions/is,113_S414_IS,S414,S,1,Bills,IS,1
113,./data/113/bills/hr/hr168/text-versions/ih,113_HR168_IH,HR168,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr2634/text-versions/ih,114_HR2634_IH,HR2634,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr1365/text-versions/ih,114_HR1365_IH,HR1365,HR,1,Bills,IH,1
115,./data/115/bills/s/s1290/text-versions/is,115_S1290_IS,S1290,S,1,Bills,IS,1
113,./data/113/bills/hr/hr132/text-versions/ih,113_HR132_IH,HR132,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr2072/text-versions/ih,115_HR2072_IH,HR2072,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr1720/text-versions/ih,115_HR1720_IH,HR1720,HR,1,Bills,IH,1
113,./data/113/bills/s/s1779/text-versions/is,113_S1779_IS,S1779,S,1,Bills,IS,1
115,./data/115/bills/hr/hr2999/text-versions/ih,115_HR2999_IH,HR2999,HR,1,Bills,IH,1
114,./data/114/bills/s/s2423/text-versions/is,114_S2423_IS,S2423,S,1,Bills,IS,1
113,./data/113/bills/s/s2142/text-versions/enr,113_S2142_ENR,S2142,S,1,Bills,ENR,1
113,./data/113/bills/hr/hr2263/text-versions/ih,113_HR2263_IH,HR2263,HR,1,Bills,IH,1
113,./data/113/bills/s/s1428/text-versions/is,113_S1428_IS,S1428,S,1,Bills,IS,1
114,./data/114/bills/hr/hr6484/text-versions/ih,114_HR6484_IH,HR6484,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr6035/text-versions/ih,114_HR6035_IH,HR6035,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr5348/text-versions/ih,113_HR5348_IH,HR5348,HR,1,Bills,IH,1
114,./data/114/bills/s/s284/text-versions/rfh,114_S284_RFH,S284,S,1,Bills,RFH,1
115,./data/115/bills/hr/hr1208/text-versions/ih,115_HR1208_IH,HR1208,HR,1,Bills,IH,1
114,./data/114/bills/s/s1278/text-versions/is,114_S1278_IS,S1278,S,1,Bills,IS,1
113,./data/113/bills/hr/hr4201/text-versions/ih,113_HR4201_IH,HR4201,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr4891/text-versions/ih,114_HR4891_IH,HR4891,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr4735/text-versions/ih,113_HR4735_IH,HR4735,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr329/text-versions/ih,113_HR329_IH,HR329,HR,1,Bills,IH,1
115,./data/115/bills/s/s355/text-versions/is,115_S355_IS,S355,S,1,Bills,IS,1
113,./data/113/bills/hr/hr361/text-versions/rh,113_HR361_RH,HR361,HR,1,Bills,RH,1
114,./data/114/bills/hr/hr2966/text-versions/rh,114_HR2966_RH,HR2966,HR,1,Bills,RH,1
113,./data/113/bills/hr/hr5824/text-versions/ih,113_HR5824_IH,HR5824,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr4213/text-versions/ih,113_HR4213_IH,HR4213,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr2961/text-versions/ih,113_HR2961_IH,HR2961,HR,1,Bills,IH,1
113,./data/113/bills/s/s354/text-versions/rh,113_S354_RH,S354,S,1,Bills,RH,1
114,./data/114/bills/s/s1409/text-versions/is,114_S1409_IS,S1409,S,1,Bills,IS,1
